1000,97,0,140.70796,0,1.171946,33,42,103.088806,175.67567,46,50,83,1.1,26,97,1,19,15,49,20,24,17,21,56,30,18,13,24,49,29,19,0,1,1,66,57,63,24,29,29,30,1,1,154,0,0,100,1,0,0,48,60.7,3,1,88,1,97,0,0,0,1,1
1001,97,0,145.13274,0,0.6968328,23,58,117.37452,190.34749,84,31,45,4.8,50,97,1,31,24,43,33,40,27,30,67,61,38,22,33,43,34,36,0,1,1,36,18,35,0,29,0,30.5,1,1,157,0,0,39,1,0,0,47,73.7,0,1,106,1,97,1,4,0,1,1
1002,97,0,102.65487,0,0.8472853,4,48,40.540543,106.94981,29,42,49,2.7,27,97,1,22,24,37,17,41,27,21,34,15,31,22,22,25,7,26,0,1,1,25,28,27,27,35,27,39,1,1,174,0,0,120,1,0,0,52.8,59.4,0,1,77,1,97,0,3,0,1,1
1003,97,0,76.99115,0,0.998869,31,30,109.65251,159.07336,35,30,43,3.9,19,97,1,53,24,16,0,18,27,52,24,6,23,22,53,22,3,19,0,1,0,40,68,37,0,31,0,33,1,1,175.5,0,0,94,1,0,0,50.5,68.4,0,1,86,1,97,0,0,0,1,1
1004,97,0,104.42478,0,0.69796395,7,57,74.13127,142.47104,27,29,21,0.7,18,97,1,48,24,22,25,28,27,47,30,27,30,22,48,28,27,34,0,1,1,42,48,37,26,25,23.5,28,1,1,159.5,0,0,64,1,0,0,47.5,54.5,0,1,81,1,97,1,0,0,1,1
1005,97,0,199.11505,0,0.6968328,20,30,110.03861,190.7336,49,35,55,3.5,31,97,1,50,13,106,44,30,6,55,100,43,28,12,23,100,43,26,0,1,1,25,44,50,19,14,15,14,0,1,149.2,0,0,64,1,0,0,46.5,50.9,3,1,99,1,97,1,4,0,1,1
1006,97,0,147.78761,0,0.80543005,35,39,67.95367,143.62935,65,38,49,0.9,30,97,1,1,25,17,16,33,28,1,23,9,30,23,12,21,9,32,0,1,1,86,90,83,35,41,35.5,41.5,1,1,160,0,0,64,1,0,0,48.2,62,0,1,88,1,97,1,4,0,0,2
1007,97,0,111.504425,0,0.65497756,27,98,103.47491,190.7336,27,25,18,0.5,25,97,1,13,12,46,30,6,13,12,48,41,18,10,34,45,40,26,0,1,0,44,48,46,16,15,19,18,1,1,147.6,0,0,50,1,0,0,45.7,58.9,0,1,87,1,97,1,0,0,1,1
1008,97,0,201.76991,0,0.89592785,21,58,178.37839,253.66795,87,27,31,3.3,47,97,1,21,12,59,36,40,13,21,45,35,32,10,29,49,38,33,0,1,1,79,92,77,39.5,40,39,41,1,1,166,0,0,101,1,0,0,49.5,77.3,0,1,99.6,1,97,0,0,0,1,1
1009,97,0,101.76991,0,2.7432134,100,39,105.0193,175.28958,68,42,129,1.9,40,97,1,11,19,84,46,32,21,10,91,49,31,17,13,90,44,31,0,1,1,70,61,67,27.5,30.5,27,30,1,1,161.6,0,0,79,1,0,0,46.5,65.2,3,1,88.1,1,97,0,0,1,1,1
1010,97,0,123.89381,0,0.6380092,17,75,109.65251,190.7336,35,30,30,5.7,17,97,1,47,18,60,41,29,20,48,58,38,27,16,51,44,36,30,0,1,1,20,7,9,21,17.5,19.5,21,1,1,147,0,0,49,1,0,0,41,48.6,3,1,79.9,1,97,1,0,0,1,0
1011,96,0,95.57522,0,1.1640275,38,83,88.03089,164.09267,66,28,54,0.1,26,96,1,41,24,28,28,62,27,40,26,28,61,22,41,24,24,59,0,1,0,31,36,16,27,32.5,24.5,26,1,1,158.5,0,0,59,1,0,0,45.5,36.1,0,0,56,1,96,0,0,0,1,1
1012,96,0,500,1,0.94457036,39,27,83.78378,201.15831,49,36,53,7.2,24,96,1,4,24,106,31,13,27,4,106,33,12,22,9,82,38,11,0,1,1,36,49,37,0,23.5,0,21,1,1,152.8,0,0,44,1,0,0,44,69.3,3,1,103,1,96,1,4,1,1,1
1013,96,0,169.9115,0,0.585973,31,43,123.552124,203.86101,104,31,37,2.2,36,96,1,21,4,26,7,16,3,22,31,11,14,2,25,34,6,15,0,1,1,29,32,29,19,0,15,0,1,1,143.4,0,0,57,1,0,0,43.7,49,3,0,89.4,1,96,1,4,1,1,1
1014,96,0,44.247787,0,0.8631224,37,65,43.629345,106.177605,35,33,51,2.4,20,96,1,31,24,47,38,42,27,30,43,43,43,22,31,42,35,40,0,1,1,29,26,29,26,24.5,23,30,1,1,152.8,0,0,56,1,0,0,43.5,69.3,0,1,103,1,96,0,4,0,0,1
1015,96,0,114.159294,0,0.68665177,10,56,170.27028,235.52124,39,24,25,0.7,25,96,1,42,24,30,31,39,27,41,24,30,37,22,43,17,23,40,0,1,0,29,32,48,38,38.9,36,40,1,1,155.2,0,0,84,1,0,0,48,62.7,0,1,90,1,96,0,0,0,1,1
1016,96,0,114.159294,0,0.6380092,35,51,119.30502,191.5058,39,16,34,0.2,25,96,1,37,24,37,38,31,27,36,32,35,30,22,37,45,28,33,0,1,1,29,38,39,22,22.5,19.5,21,1,1,157,0,0,59,1,0,0,44.5,46.2,0,1,74,1,96,1,0,0,1,1
1017,96,0,55.752213,0,1.1481904,63,87,112.35522,182.62549,44,21,67,4.8,26,96,1,24,25,92,33,47,28,23,82,24,37,23,56,54,34,39,0,1,1,11,7,9,16.5,15.5,15.5,15.5,1,1,146,0,0,54,1,0,0,42,37.2,0,1,69,0,96,1,4,1,1,1
1018,96,0,90.26549,0,1.2319008,55,94,89.57529,174.13127,29,77,106,1.1,29,96,1,8,25,39,15,53,28,8,40,11,52,23,10,37,20,52,0,1,0,11,21,24,15,21,16,20,1,1,154,0,0,49,1,0,0,47,43.6,0,1,82.1,1,96,0,0,0,1,1
1019,96,0,119.469025,0,0.8212672,22,49,98.8417,174.90347,67,16,61,1.5,25,96,1,6,5,66,29,26,4,6,71,34,24,3,8,62,31,23,0,1,1,27,40,37,18,19,17,17,1,1,150.2,0,0,54,0,0,0,44.5,56.6,0,1,90,1,96,1,4,1,0,1
1020,96,0,178.76106,0,0.8823532,42,54,97.297295,180.69498,23,55,43,2.3,20,96,1,47,24,23,29,31,27,47,23,27,30,22,48,17,20,29,0,1,1,79,79,78,35.5,42.5,34.5,31.5,1,1,176.3,0,0,115,1,0,0,49.5,70.4,0,1,95,1,96,0,3,1,1,1
1021,96,0,41.59292,0,1.2058827,64,42,90.73359,141.69884,18,55,48,7.2,23,96,1,56,24,67,53,43,28,0,81,43,45,23,1,79,49,44,0,1,1,70,81,71,14.5,21.5,11,21.5,1,1,155.4,0,0,49,1,0,0,44.5,58,0,0,86,1,96,0,5,0,1,1
1022,96,0,122.12389,0,0.96832603,34,37,81.85328,146.33205,71,30,32,0.9,34,96,1,52,13,43,26,20,14,52,35,27,19,11,54,42,21,19,1,1,0,38,36,50,0,35,0,36,1,1,159,0,0,64,1,0,0,48,58.7,3,1,86,1,96,0,0,0,1,1
1023,96,0,63.716812,0,0.62443453,32,43,92.27799,144.01544,129,26,21,0.6,73,96,1,12,14,30,19,44,16,13,62,28,41,12,16,29,24,45,1,1,1,31,59,52,20,21,22,25,1,1,157.2,0,0,21,1,0,0,45.6,53.3,3,1,81.5,1,96,1,0,0,0,1
1024,96,0,87.61062,0,0.8280545,32,84,168.72588,246.33205,54,24,49,0.1,31,96,1,42,24,22,22,43,27,41,26,22,39,22,42,18,20,35,0,1,1,20,26,24,19,24.5,21,26,1,1,160,0,0,67,1,0,0,47.5,53.3,0,1,71,1,96,1,0,0,1,0
1025,96,0,244.24779,0,1.2579188,14,80,111.583015,202.3166,39,16,88,2.4,17,96,1,50,24,49,40,33,27,50,52,41,33,22,51,52,39,34,1,1,1,20,26,31,27,0,29,0,1,1,161.5,0,0,84,1,0,0,48.5,68.8,0,1,94,1,96,0,3,1,1,1
1026,96,0,50.44248,0,1.2907243,27,73,68.72587,132.43243,16,35,50,2.9,19,96,1,52,10,27,20,21,10,51,18,18,28,7,54,14,11,19,0,1,1,42,38,46,34,34.5,26,32,1,1,163.1,0,0,102,1,0,0,48.8,45.1,3,1,70.1,1,96,0,0,0,1,2
1027,96,0,54.867256,0,0.6968328,27,66,82.62548,142.85715,44,30,35,0.1,25,96,1,46,18,93,30,44,20,45,46,26,41,16,58,43,23,40,0,1,1,56,65,61,35,42,39,45,1,1,177.3,0,0,125,1,0,0,53,77.3,3,1,96,1,96,0,0,0,1,1
1028,96,0,75.22124,0,0.7873305,54,55,97.297295,152.50966,18,27,37,0.5,16,96,1,21,18,60,44,38,20,21,55,42,36,16,24,62,38,38,0,1,1,42,61,54,23,22,22,26,1,1,148.5,0,0,59,1,0,0,45,49.5,3,1,82,1,96,1,0,0,1,1
1029,96,0,63.716812,0,0.61990964,31,85,102.316605,174.51738,39,6,20,0.8,26,96,1,27,24,51,33,27,27,27,51,34,26,22,29,40,31,25,0,1,1,44,53,48,21.5,24.5,23.5,27.5,1,0,152.5,0,0,44,1,0,0,46.5,62.5,0,1,97,0,96,1,0,0,1,0
1030,115,0,128.31859,0,0.78846174,33,99,93.436295,189.57529,11,27,64,2.1,23,115,1,17,25,35,28,28,28,19,41,30,25,23,20,35,22,23,1,1,0,38,40,35,16.5,14.5,18,18.5,1,1,144,0,0,35,1,0,0,44.5,51.9,0,1,91.3,1,115,1,4,0,1,1
1031,115,0,77.87611,0,1.121041,39,63,89.96139,160.61777,13,58,72,12.9,23,115,1,7,24,30,30,30,27,7,33,29,29,22,8,27,29,30,0,1,1,7,6,8,24,28,27.5,27,1,1,158.4,0,0,77,1,0,0,45.7,51.7,0,1,87,1,115,0,0,0,1,1
1032,115,0,146.0177,0,0.677602,23,78,118.14672,201.93051,8,12,57,2.3,18,115,1,53,23,31,29,25,26,52,21,23,22,21,54,23,19,21,1,1,1,29,28,33,18.5,0,18.5,0,1,1,147.2,0,0,42,1,0,0,48.5,59.5,0,1,100.5,1,115,1,0,0,1,1
1033,115,0,75.22124,0,0.97398216,22,80,138.22394,206.94981,27,37,46,0.9,27,115,1,22,25,28,29,25,28,21,26,28,26,23,24,29,25,20,1,1,0,58,57,78,36,40,40,36,1,1,166.1,0,0,72,1,0,0,53.2,65.4,0,1,88.1,1,115,0,0,0,1,0
1034,115,0,131.85841,0,0.61764723,31,30,103.86101,171.04247,35,25,17,0.3,30,115,1,59,25,43,39,21,28,6,64,48,17,23,7,63,41,16,1,1,1,25,31,29,17,22,19.1,22.9,1,1,148.5,0,0,59,1,0,0,44.3,69.7,0,1,101.2,1,115,1,0,0,1,0
1035,115,0,176.1062,0,0.84502286,43,50,90.34749,168.72588,23,64,25,1.4,24,115,1,37,24,22,28,35,27,36,22,26,34,22,38,16,23,35,0,1,1,78,98,91,40,44.5,32,46,1,1,165.2,0,0,85,1,0,0,49.2,67.6,0,1,90,1,115,0,0,0,0,1
1036,115,0,62.83186,0,0.6538463,32,124,31.274132,126.25483,15,24,21,0.9,26,115,1,28,24,21,20,40,27,28,22,17,32,22,29,22,13,32,0,1,1,31,26,22,21.5,24.5,17,22,1,1,150.9,0,0,69,1,0,0,53.7,46.5,0,1,75,1,115,1,0,0,1,1
1037,115,0,134.51328,0,0.8359731,18,40,84.942085,157.52896,29,23,33,1.3,37,115,1,44,24,18,20,31,27,43,10,15,30,22,48,7,13,37,0,1,0,64,59,67,17.5,29.5,24,29,1,1,155.5,0,0,53,1,0,0,47.3,63.3,0,1,95,1,115,1,4,0,1,1
1038,115,0,97.34513,0,0.8257921,36,120,104.24711,200.38611,12,25,42,0.4,21,115,1,12,24,8,21,43,27,13,6,21,42,22,15,9,17,40,1,1,0,32,39,33,22.5,21.5,22.5,22.5,1,1,156,0,0,55,1,0,0,47.8,61.1,0,1,81.2,1,115,1,0,0,1,1
1039,115,0,71.68142,0,0.8178735,29,109,98.069496,183.39769,23,41,32,0.8,24,115,1,19,24,63,37,45,27,20,74,38,40,22,21,65,34,38,0,1,0,47,53,55,20,24,18.5,23,1,1,158.2,0,0,77,1,0,0,48.5,69.1,0,1,104.5,1,115,1,0,0,1,1
1040,115,1,52.21239,0,1.0950229,48,93,72.200775,155.21236,49,59,104,1.4,23,115,1,40,26,24,23,44,29,40,30,24,43,24,41,26,23,43,0,1,1,11,7,7,20,22,20,23,1,1,163.8,0,0,103,1,0,0,49.7,46.3,0,1,72,1,115,0,0,0,1,1
1041,115,1,139.82301,0,0.59389156,18,96,84.942085,176.06178,118,28,39,1.4,29,115,1,24,4,52,33,32,3,34,46,26,29,2,45,38,24,23,0,1,1,31,24,27,17,21,16,20,1,1,157.8,0,0,64,1,0,0,46.5,58.9,0,1,95,1,115,1,0,0,1,1
1042,115,0,85.840706,0,1.0950229,49,87,103.088806,188.41699,10,31,50,0.4,14,115,1,4,24,65,46,38,27,4,66,49,36,22,5,56,45,35,0,1,1,55,53,50,26.5,28.5,29.5,27,1,1,144.8,0,0,71,1,0,0,45.6,57.1,0,1,84.7,1,115,0,4,0,1,1
1043,115,0,90.26549,0,0.7613124,10,48,100.7722,162.54826,13,31,35,0.9,22,115,1,27,24,46,35,39,27,26,47,34,39,22,28,50,40,41,1,1,0,40,26,41,8.5,22,11.5,22,1,1,158.3,0,0,61,1,0,0,47.2,58.2,0,1,89,1,115,1,4,0,1,1
1044,115,0,82.30089,0,0.6685522,21,97,49.80695,125.09653,27,89,61,1,27,115,1,51,24,27,25,65,27,50,21,27,63,22,53,26,22,64,0,1,1,4,3,3,24.5,20,27.5,28,1,1,163.1,0,0,71,1,0,0,49.2,59.1,0,1,84,1,115,0,0,1,1,1
1045,115,0,120.35398,0,0.6210409,19,95,101.5444,181.46718,15,32,33,3.9,26,115,1,56,24,56,37,23,28,0,61,39,23,23,12,54,37,22,1,1,1,16,21,16,11.5,8.5,7,7.5,1,1,143.8,0,0,24,1,0,0,42.2,56.7,0,1,92,1,115,1,0,1,1,1
1046,115,0,105.30973,0,1.0000002,25,83,158.30116,235.90733,8,25,37,0.5,18,115,1,10,25,16,18,29,28,9,17,14,25,23,13,11,8,29,1,1,0,87,94,86,23.5,31,31,31.5,1,1,160.8,0,0,78,1,0,0,47.6,45.8,0,1,71.5,1,115,0,0,0,1,1
1047,115,0,115.92921,0,0.9615387,58,93,127.02703,206.94981,12,37,25,0.9,19,115,1,4,25,48,41,40,28,4,33,36,35,23,6,39,30,33,1,1,1,64,68,57,31,28.5,26,30,1,1,158.5,0,0,62,1,0,0,47.2,60,0,1,82,1,115,1,0,0,1,1
1048,115,0,125.66372,0,0.97398216,66,34,74.90347,140.92664,8,34,42,3.2,22,115,1,45,24,53,28,20,27,44,36,22,15,22,47,31,20,16,0,1,0,43,46,41,22.5,29,26,28,1,1,152.2,0,0,67,1,0,0,47.3,52.8,0,1,95,1,115,0,0,0,1,2
1049,115,1,75.22124,0,0.59389156,58,69,81.85328,148.64865,39,16,19,1.7,20,115,1,2,26,26,15,23,29,23,26,20,27,24,34,30,14,25,0,1,1,60,49,43,21.5,25,22.5,25.9,1,1,156.7,0,0,72,1,0,0,49.6,50.1,0,1,74.5,1,115,1,3,0,1,1
1050,115,1,56.63717,0,0.84162915,25,72,88.03089,160.23166,76,20,29,0.6,30,115,1,43,4,87,50,34,3,42,86,51,31,2,44,89,46,35,0,1,0,62,63,61,31,33,31,34,1,1,153.9,0,0,59,1,0,0,48.3,54.2,0,1,83.2,1,115,0,0,0,1,0
1051,115,1,94.69026,0,0.5904979,37,61,66.02317,136.29344,72,22,25,0.7,20,115,1,10,24,47,43,22,27,9,50,39,20,22,10,47,38,21,1,1,0,27,40,29,24,28,23,27,1,1,153,0,0,54,1,0,0,45,46,0,1,73.7,1,115,1,0,0,1,1
1052,115,0,275.22125,0,0.9513577,87,64,121.23552,225.09653,20,52,52,1.4,21,115,1,11,26,24,26,34,29,11,31,31,34,24,15,38,26,36,0,1,1,84,96,91,32,29,34,30,1,1,151.8,0,0,51,1,0,0,37.3,84.1,0,0,104.9,1,115,0,0,1,1,1
1053,113,0,67.25664,0,0.96380115,35,63,101.930504,171.04247,23,41,54,1.4,20,113,1,58,18,13,18,46,20,57,18,20,42,16,58,10,15,42,0,1,1,48,46,37,9.5,8.5,10,10,1,1,157,0,0,68,1,0,0,68,46.2,3,1,74.1,1,113,0,0,0,1,1
1054,113,0,178.76106,0,0.8133486,48,49,123.16602,210.0386,64,52,65,5,31,113,1,40,16,75,24,29,18,39,65,44,22,14,41,77,33,25,0,1,1,34,32,31,7,10,8.5,7,1,1,150.8,0,0,50,1,0,0,46.3,54.6,3,1,89,1,113,1,0,1,1,1
1055,113,0,106.19469,0,1.8076928,73,37,74.13127,132.81853,5,77,120,36.7,30,113,1,19,25,86,45,30,28,19,88,44,31,23,21,88,42,31,0,1,1,7,7,9,6.6,6,3.9,8,1,1,166.1,0,0,90,1,0,0,50.2,62.2,3,1,93.5,1,113,0,0,1,1,2
1056,113,0,39.82301,0,1.1255659,27,53,67.181465,119.691124,10,41,41,1.4,21,113,1,38,24,111,67,27,27,39,56,37,46,22,53,55,35,47,1,1,1,25,26,11,28.6,29.1,31.4,28.6,1,1,155.4,0,0,118,1,0,0,47,59.7,3,1,84.5,1,113,0,0,0,1,1
1057,113,0,90.26549,0,0.687783,22,85,130.50194,207.72202,9,33,52,1.1,23,113,1,47,24,61,52,38,27,47,54,47,44,22,49,58,45,38,0,1,1,29,46,24,9.9,9,9.4,10,1,1,152.4,0,0,42,1,0,0,45.9,48.7,3,1,80.4,1,113,1,0,0,1,1
1058,113,0,102.65487,0,1.06448,24,76,111.583015,194.2085,11,31,37,0.6,19,113,1,60,26,25,23,21,29,60,32,18,18,24,3,30,23,18,0,1,0,62,79,81,34.9,40.6,39.9,41,1,1,171,0,0,91,1,0,0,52.9,67.8,3,1,82.4,1,113,0,0,0,1,1
1059,113,0,54.867256,0,0.6696834,20,106,102.702705,182.23938,11,16,25,0.5,23,113,1,56,24,25,31,46,27,55,29,31,47,23,1,30,28,44,0,1,1,42,53,59,7.1,14.4,12.4,18.9,1,1,158.7,0,0,70,1,0,0,47.6,53.1,3,1,81.5,1,113,1,0,0,1,1
1060,113,0,91.150444,0,1.0316745,47,61,105.4054,171.04247,3,21,61,0.9,16,113,1,36,23,11,24,32,26,36,27,35,21,21,41,24,30,25,0,1,1,40,55,54,14.2,20.5,16,20.8,1,1,156.7,0,0,50,1,0,0,48.1,59.5,3,1,89.4,1,113,1,0,0,1,1
1061,113,0,261.06195,0,1.0486428,17,39,104.24711,188.80309,57,43,50,3.2,43,113,1,47,25,61,42,29,28,47,40,40,29,23,49,45,28,28,0,1,0,38,65,65,14,16,15.4,14.9,1,1,160,0,0,63,1,0,0,48.6,74.4,3,1,100.5,1,113,0,0,0,1,1
1062,113,0,190.26549,0,0.72737575,46,74,97.297295,191.5058,10,36,40,0.8,21,113,1,52,25,20,22,33,28,51,20,25,32,23,54,21,20,31,0,1,0,38,36,46,9,11.5,8.9,11.5,1,1,159.3,0,0,60,1,0,0,49.2,67.4,3,1,92.8,1,113,1,0,0,1,1
1063,113,0,176.1062,0,0.8257921,20,40,88.41699,157.91505,10,36,27,3.5,22,113,1,43,25,40,38,27,28,43,39,36,28,23,44,35,30,25,0,1,1,80,96,85,25.5,27.7,21.5,25.5,1,1,178.4,0,0,110,1,0,0,57.4,94,3,1,109,1,113,0,0,0,1,1
1064,113,0,133.62831,0,0.9875568,27,55,94.208496,161.38997,6,42,32,1.2,24,113,1,48,25,31,35,51,28,47,35,41,53,23,49,34,39,53,0,1,1,97,115,113,28.9,37.8,33.2,37.2,1,1,171.8,0,0,93,1,0,0,53.4,83,3,1,102.8,1,113,0,1,0,1,1
1065,113,0,500,1,1.0780545,29,40,104.24711,233.59073,13,37,63,9.4,27,113,1,4,24,102,65,23,27,5,112,62,21,22,11,112,62,23,0,1,1,82,90,81,18.6,20.6,22.5,23.5,1,1,157,0,0,66,1,0,0,47.6,62.4,3,1,96,1,113,0,0,0,1,1
1066,113,0,88.495575,0,0.5825793,24,50,106.563705,171.04247,49,11,17,0.1,24,113,1,36,15,43,8,0,17,36,35,11,0,13,38,59,14,0,0,1,1,58,70,69,14,12,14,13.5,1,1,147.8,0,0,63,1,0,0,45,51.9,3,1,82,1,113,1,0,0,1,1
1067,113,0,57.522125,0,0.95927626,47,64,69.11197,136.29344,5,35,40,2.3,22,113,1,54,25,61,56,45,28,53,45,33,46,23,55,55,34,45,0,1,0,84,101,92,21.6,19.9,21.6,26.9,1,1,171,0,0,84,1,0,0,52.1,62,3,1,87.5,1,113,0,0,1,1,1
1068,113,0,86.72566,0,0.4728508,31,73,120.46332,198.8417,8,13,26,0.5,21,113,1,3,26,35,12,1,29,3,9,12,34,24,5,9,9,35,0,1,0,20,21,13,5.5,10.4,8,10.4,1,1,152.6,0,0,68,1,0,0,46.4,49,3,1,85.8,1,113,1,0,0,1,0
1069,113,0,251.32744,0,0.90837127,23,23,66.40926,156.37065,14,45,85,9.2,27,113,1,58,25,44,26,34,28,58,48,42,34,23,59,54,24,32,0,1,1,8,12,6,4.4,2.6,3.1,3.7,1,1,147,0,0,49,1,0,0,46.1,55.6,3,1,93,1,113,1,4,1,1,2
1070,113,0,70.79646,0,0.7454753,45,131,90.34749,177.60619,5,31,31,2.5,20,113,1,36,25,68,56,26,28,36,64,49,23,23,38,59,47,21,0,1,1,20,32,27,10.8,17.5,15.5,17.4,1,1,155.5,0,0,74,1,0,0,48.3,155.5,3,1,94.5,1,113,1,0,1,1,1
1071,113,0,95.57522,0,0.8993215,22,39,93.822395,150.96526,61,35,48,15.5,58,113,1,1,26,37,30,55,29,0,30,33,52,24,12,35,32,53,0,1,0,68,70,73,29.4,24,26.9,23.2,1,1,173.8,0,0,104,1,0,0,55.2,75.5,3,1,99.5,1,113,0,0,1,1,1
1072,113,0,206.19469,0,0.71040744,20,49,87.25869,178.37839,9,37,42,1.4,20,113,1,18,26,25,13,30,29,18,29,15,27,24,19,28,13,27,0,1,0,7,10,6,13,4.4,13.9,5,1,1,151.4,0,0,54,1,0,0,46.4,54.8,3,1,88.5,1,113,1,0,0,1,0
1073,113,0,99.11504,0,0.6583712,16,63,97.297295,163.70656,8,18,16,0.5,20,113,1,55,23,23,20,30,26,54,25,19,29,22,0,18,14,22,0,1,1,53,51,48,21.5,21,25,23.7,1,1,150.9,0,0,41,1,0,0,44.4,44.6,3,1,75,1,113,1,0,0,1,1
1074,113,0,67.25664,0,0.998869,35,70,66.795364,132.81853,11,51,71,2.7,21,113,1,25,25,43,16,46,28,25,40,15,43,23,27,37,22,45,0,1,1,4,2,2,8,12,8.4,7,1,1,154,0,0,88,1,0,0,47.6,44.5,3,1,81.5,1,113,0,4,0,1,1
1075,113,0,152.21239,0,0.61990964,32,61,102.316605,177.99228,7,16,34,2.7,18,113,1,58,24,66,53,27,27,57,66,51,28,22,59,61,48,29,0,1,1,51,49,48,17.9,18,22.5,21.8,1,1,151.9,0,0,60,1,0,0,44.6,46.9,3,1,77.4,1,113,1,0,0,1,1
1076,113,0,53.097343,0,0.7714934,46,125,161.38997,254.05406,13,21,24,0.6,33,113,1,23,24,29,24,29,27,22,33,26,27,22,25,36,23,21,0,1,1,50,42,37,11,12.5,11,12.3,1,1,150.1,0,0,42,1,0,0,44.7,43.7,3,1,79.5,1,113,1,0,0,1,1
1077,113,0,191.15044,0,0.9819007,29,46,106.177605,189.57529,10,46,38,2.2,20,113,1,10,25,44,28,29,28,9,50,34,28,23,11,46,35,28,0,1,1,71,61,73,18.6,18.1,20.5,19.4,1,1,165.1,0,0,77,1,0,0,51.9,71.7,3,1,98.1,1,113,0,4,0,1,1
1078,113,1,115.92921,0,1.0124437,15,94,83.01158,159.45946,66,32,45,0.7,26,113,1,10,26,52,33,15,29,10,53,39,21,24,11,54,36,18,0,1,0,80,84,77,25.5,24.5,28.5,28.4,1,1,163.1,0,0,93,1,0,0,51.6,52.2,3,1,79.5,1,113,0,0,0,1,0
1079,113,0,93.80531,0,0.47058836,25,78,66.40926,138.61005,12,9,14,9.6,20,113,1,14,26,19,13,35,29,13,8,12,31,24,17,12,1,32,0,1,1,6,6,3,4,5.1,6.1,5.5,1,1,152.2,0,0,59,1,0,0,47.7,44.9,3,1,82.2,1,113,1,0,0,1,1
1080,113,0,250.44247,0,0.6889142,19,45,77.60618,169.49808,85,31,40,1.6,41,113,1,44,18,81,32,33,20,46,83,33,33,16,49,77,30,31,1,1,1,88,88,63,22.5,26,27,25,1,1,164.8,0,0,93,0,0,0,50.4,78.7,0,1,101.9,1,113,0,0,0,1,1
1081,113,0,120.35398,0,0.73755676,25,79,62.548264,144.01544,35,24,45,1.2,26,113,1,3,19,41,38,38,21,5,46,32,32,17,7,42,32,34,1,1,0,32,57,57,11.5,11.5,11.5,12.5,1,1,151,0,0,51,1,0,0,45.8,67,0,1,100,1,113,1,0,0,1,1
1082,113,0,138.93805,0,0.91515857,64,63,132.81853,221.23552,11,27,60,0.7,21,113,1,28,24,49,41,34,27,28,52,37,35,22,30,48,38,33,0,1,1,27,26,25,14,15.5,17.2,14.6,1,1,149.2,0,0,63,1,0,0,45.4,43.3,3,1,78,1,113,1,4,0,0,1
1083,113,0,166.37167,0,0.8676473,34,46,87.64479,163.32047,20,48,41,1.9,17,113,1,9,25,16,18,36,28,8,17,16,32,23,11,15,16,35,0,1,0,86,100,89,20,21.9,17.8,21.6,1,1,161.9,0,0,79,1,0,0,49.1,75.2,3,1,101,1,113,0,0,0,1,1
1084,113,1,130.0885,0,0.62443453,42,57,100.7722,173.35907,57,30,31,1.1,27,113,1,11,8,42,37,23,8,11,36,34,28,5,13,36,25,21,0,1,1,40,49,41,14.5,15.5,11.5,14.5,0,1,160.5,0,0,61,1,0,0,48.9,66.8,3,1,100,1,113,1,0,0,1,0
1085,113,0,269.9115,0,0.6685522,13,44,55.98456,137.83784,8,32,22,1.5,17,113,1,49,23,43,21,23,26,49,36,22,24,21,51,39,24,23,0,1,1,44,51,50,23.5,24.5,22.5,22.2,0,1,157.2,0,0,70,1,0,0,48.4,57.5,3,1,87.4,1,113,1,1,0,1,2
1086,113,0,107.07964,0,1.1244347,58,142,85.328186,182.23938,7,43,75,1.9,19,113,1,5,25,79,58,58,28,5,69,56,54,23,7,73,54,53,0,1,1,2,2,2,18.8,17.9,20.5,18.5,1,1,156.3,0,0,86,1,0,0,47.7,56.7,3,1,91.5,1,113,0,0,1,1,1
1087,113,0,95.57522,0,0.76357484,43,102,123.552124,209.26642,9,25,50,1,22,113,1,46,26,50,24,21,29,45,41,30,27,24,56,45,28,25,0,1,0,42,53,20,8.5,11.3,9,12.2,1,1,154.7,0,0,89,1,0,0,50.3,60.7,3,1,99,1,113,1,0,0,1,1
1088,113,0,500,1,0.5135748,40,39,37.451736,127.79923,6,55,34,6.5,21,113,1,18,24,32,33,61,27,17,49,48,58,22,19,49,30,59,1,1,1,60,59,65,25.5,27.7,27.4,27.5,1,1,162.6,0,0,99,1,0,0,49.2,56.5,3,1,86.2,1,113,0,0,0,1,1
1089,113,0,61.061947,0,0.6730771,31,80,95.3668,164.09267,27,33,14,2.7,44,113,1,39,25,41,35,32,28,38,45,30,31,23,40,50,32,32,0,1,0,56,59,48,11,9.1,10.5,9.5,1,1,153.8,0,0,25,1,0,0,47.3,74.3,3,1,107.6,1,113,1,0,1,1,0
1090,113,0,112.38938,0,1.2149324,47,57,105.791504,172.58687,12,55,72,0.8,19,113,1,34,25,34,31,34,28,35,36,33,30,23,36,35,31,30,0,0,1,51,44,39,10.5,22.7,17.5,26,1,1,165,0,0,91,1,0,0,50.8,64.9,3,1,93.5,1,113,0,3,0,1,1
1091,113,0,130.0885,0,1.0214934,11,67,149.03474,222.39383,7,56,36,2.6,26,113,1,24,25,41,27,28,9,23,45,27,28,23,57,47,27,26,0,1,1,91,100,93,9.1,11.4,9,12.5,1,1,157,0,0,51,1,0,0,45.8,66.5,3,1,90.2,1,113,0,0,0,1,1
